sleep_hours,calorie_intake,exercise_minutes,water_liters,steps_count,healthy_lifestyle
7.745071229516849,2030.4961271909187,21.430105390255566,1.9139460701246425,9044.858743000455,0
6.792603548243223,2018.6343566464584,28.890010738926943,1.980406457755814,8849.970777606999,0
7.971532807151039,1481.742730947994,23.052378779097143,2.038576927152549,5190.440462583527,0
9.284544784612038,2067.9639233194252,37.20836093892239,2.568116876987708,9738.752665291215,0
6.648769937914996,2493.131632728698,58.94357062923825,1.5516696149079539,3529.7519732701458,0
6.648794564576229,1690.307152369282,19.57915685717591,1.4921918050924041,6037.447022719014,0
9.368819223261088,2619.393060420237,55.01640995536828,2.741971845285785,2002.7365613065767,0
8.151152093729364,2395.109928433735,19.366558553062248,1.7224131548712212,12675.879550888443,0
6.295788421097572,1906.306671211585,18.047455750062316,1.2421787878537605,7305.351518164113,0
7.8138400653789475,2143.388145064861,51.371892366864266,1.708922034740078,14500.652104448935,1
6.304873460781307,2839.3287230564133,53.43872756015233,1.8019683588535995,10408.849779558484,0
6.301405369644614,2493.4191254023463,52.028198735253085,2.932977636635459,9344.294640053073,1
7.362943407349051,2203.513461959259,8.684051835637177,2.554895727426042,6241.3169171570025,0
4.130079633013303,2104.926673215606,25.680980438558983,2.688512369979345,4860.9498929377405,0
4.412623251230451,2230.6436281806637,51.45977184006642,2.4919841854080715,9568.914721690835,0
6.1565687061385415,1995.2945768230786,35.83083681127789,2.5677462029691887,7785.457972181053,1
5.480753319498364,1358.1001977123942,13.526143076050715,1.5871507240518092,3982.189053544097,0
7.471370998892911,3016.8711642138924,44.16635878250884,1.8808387067879093,3449.4247504750447,0
5.637963886718183,2262.1299996797607,20.70385482017059,1.4060508121858706,5123.888812569248,0
4.881544447997063,2359.258906049015,70.89049696784424,1.87370718167778,13462.901675798692,0
9.19847315338233,2176.8369000492366,65.89682924836517,2.4104629945608447,14639.833754033913,0
6.661335549270197,1905.9532797101647,47.081948527111344,2.0807499708873483,8614.96744192673,1
7.101292307031886,2125.6302076204915,62.22013409539547,2.786888491376177,8446.828388723865,1
4.862877720679815,1560.2420951222755,36.295827002467625,1.3151505246636686,6991.038884511437,0
6.183425913212226,3110.8345992213217,50.30874988750032,2.3001430104189438,5196.543955071493,0
7.166383884564799,1706.1952006310416,64.5544059060415,1.2510183188784092,12125.537172821732,0
5.273509633866546,1787.2134864611282,39.90997363588625,2.0565058815041852,13620.729181691408,0
7.563547027518508,2023.89631824544,29.896256569714325,2.4442000535338875,5319.7427424821435,0
6.099041965121793,2715.230289940951,0.9075608364576837,1.8712984599054685,7751.484864726195,0
6.562459375310085,2205.8035997050615,33.33732948557012,2.3306759624521733,6650.401097869496,1
6.097440081655905,1705.5456815878151,51.46846369124623,1.4241605991002397,6739.282775405069,0
9.778417276763406,2701.735344302936,53.912668551352596,1.0017860130821703,11557.724766289586,0
6.979754162893099,2492.4002507141927,45.0873013143682,2.3342177734926817,4064.1153639016347,0
5.41343360656615,2415.373982886581,24.174018100755205,3.0464061404454394,9399.40907280892,0
8.233817368154783,2486.2936964683363,0.0,1.4023730358980648,10184.714321917596,0
5.168734525043467,3157.7447602329803,25.095698039905297,2.7333165080640773,7573.546479194542,0
7.313295392507133,3074.037958014445,28.91310257892097,2.026054045289847,10679.203480960317,0
4.060494814180337,1925.3138627986818,28.74142065619972,1.1985850869841546,8442.95552161235,0
5.007720926652354,2849.5539971244607,47.37112713955849,1.3210968191887025,11651.389763468336,0
7.295291853803685,2353.26727590356,74.7135282202968,2.00947086401639,3433.3840852224375,0
8.107699869993116,2399.6383264550996,37.47058403682186,1.7573226272455378,6953.674216979392,1
7.257052421784956,1523.0916673426686,30.665364216870767,1.2122522139450567,7784.560571446897,0
6.826527576417639,2131.8456938447216,29.815563739918147,0.983576431264757,500.0,0
6.548344456616067,1874.8705638653742,37.48769533815428,1.4919684032440963,4742.141799264396,0
4.782217014448859,2531.2235259573235,18.43412479303202,2.116285404998671,5559.202236923641,0
5.920233687407937,2628.432200161122,37.403971174921104,1.9961595484381172,10844.61798447005,0
6.309041843560319,1370.2054595934756,44.016246726636,1.6992572254999532,5879.469961056198,0
8.585683339328373,2191.1860543982916,39.193721271489764,2.1211323165748897,5545.763038082068,0
7.515427434352692,2648.744601917701,44.150838680095625,2.6240160319176127,10452.457341968575,0
4.355439766955899,2125.328415074622,43.67495218697071,2.236475906260489,3146.268062629836,0
7.486125954092192,2491.625458000946,0.0,1.9272147971662517,1786.267797669284,0
6.422376579375525,2340.4661870508335,47.73740316790806,2.5568432039964133,6915.2230997919605,1
5.984616999541062,2336.6640927810504,21.57970308675093,1.424089818670223,3656.879695764934,0
7.917514433261302,2091.474008772681,13.083216739920843,1.865048276266789,3770.9621160210527,0
8.546499283743927,1713.3676783457163,12.910963442900076,1.8793472386397791,9720.301375063946,0
8.396920178674298,1751.387941029989,43.67083220945059,1.2578280449342927,10627.921513737738,0
5.741173715166042,2483.741005782127,30.54850145550294,1.7480755026293853,10366.592647556376,0
6.5361814362231785,2207.7833022075533,1.3606243202917838,0.7550241914628182,11326.329980921699,0
7.496895147105346,2144.59510215711,44.560756303845665,3.147306828597772,11723.402960044405,1
8.463317690683539,2030.443983071059,6.207837384023453,1.4375517269382123,1614.229373519208,0
6.281238643232065,2077.924461807699,37.79642717036422,2.951668478852787,9351.2358797884,1
6.721511535004274,2618.764717795256,39.76997851346108,2.0228507034316956,6411.175401291324,0
5.340497538990958,2065.902367252789,52.71154163390089,2.338918479293575,5757.727262028691,0
5.205690063878993,1663.5741146793725,70.63369572933703,1.7067201209894411,9681.243896626116,0
8.218788733591296,2497.4607102160694,7.706473481989168,2.124757815177005,2809.113560312745,0
9.034360042856235,2118.0493344541133,33.95052287873901,2.3902937839930614,2746.67418238304,0
6.891984817629499,2212.558346213111,29.473294099115655,2.3987314486365094,9900.718232245152,0
8.505299346838036,2843.0313225598043,43.674993719219245,2.464864034044614,9463.358052532694,0
7.542454037571451,2191.7757770597973,39.31337541867237,1.7790003739764941,8410.197967614531,1
6.032320368092313,2315.67346924749,27.9490751452676,1.711784196505187,5360.259785830589,0
7.5420934082626205,1728.43060348067,26.18195622778289,1.0434942048394378,10231.488903746373,0
9.307054849698954,2112.132219059616,12.67098289631905,2.313931406706162,10040.908676181427,0
6.946260941335073,2443.8104180834407,54.75723164813019,2.6494272267940655,8255.913545142363,1
9.346965483721009,1577.850506463503,44.18408363199059,2.969589007950758,4468.036876190686,0
3.0703823438653837,2280.338037246284,53.355363955902746,2.1831035807483046,6724.254962811479,0
8.232853756562836,2240.3164290579225,28.792077270489727,1.5401121362548584,10513.501032573327,0
7.130570602357257,2216.514982234976,21.863290626111393,0.9817423140263268,11981.57366840536,0
6.551488974301199,2614.8635594632974,13.433698667415442,2.6250000398500104,7020.390189871015,0
7.137641164803253,2333.7754059394088,42.17835167481319,0.9222340599334786,7250.981096575213,0
4.018646628098661,2791.2287593425776,14.204135509435307,1.7956375533537399,7514.932675924817,0
6.670492168243732,1802.5641937623855,71.973261379331,1.8654159032338125,8824.679026732916,1
7.53566885726762,2254.369826887339,8.847148378131191,1.9583269172893885,6256.798099819928,0
9.216841067112274,2233.786714555979,40.47320238425004,2.021481560021504,500.0,0
6.222594672589529,1772.2982024979678,66.33709414427572,2.082888533820545,11578.307004941289,1
5.787259595660219,2582.5180008365382,46.981795185276184,0.5507820427528822,13384.066841487649,0
6.247364434623195,3129.8693223411274,38.51347424983559,2.008793545922076,6162.800421182863,0
8.373103176553112,2193.1975702064674,15.630327060762088,0.6622546555328737,4800.039893243678,0
7.493126664489527,2402.0084353095067,7.364616228645922,2.439330843854597,7588.698432829334,0
6.205359694349442,2233.807390326131,50.40100217835172,1.6669249065178326,7437.488348813681,1
7.769901149670034,1914.5661320371296,65.12294481549893,0.7057779648659899,10986.55573148888,0
7.14561632402206,1471.6958888791935,26.223000190436572,1.5114771935687745,8163.918324935114,0
8.452967485799334,1917.6906067618538,12.21876984767298,1.6579547964892076,5622.13150888645,0
5.946920359183972,1643.2166476193074,0.0,2.7144197705330027,4044.7716483258528,0
6.508506780103348,2881.640831223647,15.384703126749248,2.117982645050147,10596.90255445902,0
6.411837770301764,2153.9561224307045,32.7268631500192,2.206666966610348,9798.533723492748,1
4.804727577801822,2061.632268381132,66.98246481673468,2.7087329805323606,11181.679634275457,0
7.444180415596864,2555.661529915122,48.46267384465937,1.9423134272453064,5095.439747836719,0
7.391582908269834,1751.2995588576448,41.10170809413506,2.452512776619442,13515.310698584988,1
7.0076701849636915,1893.254384798179,26.99760677397738,2.410316668359195,2768.9164788282887,0
6.64811929993728,2227.2289076994484,23.336685654880874,1.2281183038583525,10128.80306420444,0
4.876943886924378,2611.5075965693923,63.11295195015927,2.8837901465778977,2271.2516984092954,0
6.369032015851961,2400.674018067515,39.01477081516779,1.1478189319575833,5629.005854904597,0
6.485928225209846,2299.330057006353,0.0,2.550419989686709,12683.068791343878,0
5.796584096167572,2231.2470940944067,21.52920704205514,1.0897561778566205,10494.092763427969,0
6.758071432500986,2360.0943422107102,17.835679364567465,2.360742072891004,6361.3387535384545,0
7.606076285221808,2280.661162051702,24.074719816450703,3.1171489268901036,6443.488871534935,0
9.829278851815795,1788.0110900892257,46.25821320570171,1.8722128060698733,8301.866332506326,0
7.261866719247759,2218.4316886532606,32.851102364115015,1.8461866142881123,9542.422972282167,1
7.386325586084147,1770.524536432899,33.46269185992676,2.3662639995901094,11754.73814804809,1
6.888331126350749,2232.4330171603297,61.26946322650473,1.8023621264224743,6631.297986174516,1
4.121843177051438,2007.7408234047034,21.070778204266233,3.090967222245693,3164.6448095383957,0
6.960229186826175,3215.752649113145,72.28399051774699,2.1153153496752175,8470.90588114628,0
7.09034531491154,2184.0422464993153,21.57384817257828,1.8078982950675646,6627.707487474816,0
10.69486316872793,1638.3041734953645,36.783963932251424,1.6758286832625902,4098.098885754658,0
6.711458552828316,2146.32791572923,29.37592809194466,1.4402309178961876,8893.006745938383,0
7.452321013500419,2407.7434982551554,37.468382670019224,1.6233470079455063,7360.658737721633,1
6.947932345442135,2869.3455784610096,43.891839901462575,1.7895959638048422,8919.536619409384,0
5.246982943570702,1964.2190400245127,43.67670480177753,1.707416555900852,5316.667399438458,0
8.71423422177253,1567.028810390544,19.9376533875884,1.6050948355177377,9460.131590976496,0
8.127899549030161,2526.7348045723925,12.541706451048587,3.2593047382114637,4048.7054097350647,0
8.186547920564571,1647.7605176401394,85.06343581811421,1.381942954106306,5516.805830910251,0
5.635918817807892,2025.537823397006,25.32031320798894,2.0879795525877047,7271.257306738167,0
9.10419146640415,2096.9518057956025,48.98424877343973,2.3555126058565232,13225.455244879144,0
4.8972234058115784,2172.1466186799566,2.8471737895360647,2.3780647973502393,10354.47610564548,0
7.880285640700405,2475.6657828297343,29.407745601906463,1.9648357545305168,11231.57751280337,0
10.285683438714969,1926.5462870854449,32.45601232035114,1.8555784568916143,12251.231100029432,0
5.514195512303967,2090.5082991332956,44.45630139855665,2.270928494743704,18808.49640743262,0
6.150553405595842,2194.2918588202447,0.0,2.1599129899869203,8124.767202675302,0
7.1494770476314615,2259.839183007515,38.32281226156661,1.844624699139492,12261.202769389567,1
6.244786518825701,2239.130869883169,12.005170892642141,1.0628728569653416,11037.905763205823,0
4.674004853400801,2374.4023100890317,41.48691422389848,1.7192457666000516,10988.097509922578,0
7.102844462209041,2537.5358038566947,14.273416063236741,1.3120699017755255,13322.718854120543,0
5.406544429410843,2357.0536462603873,17.890346081488374,1.599704269960204,6742.060907046571,0
7.710388645952772,2381.4342094036874,29.527447792134637,2.0199339431101757,6503.944928190862,0
5.620863648649295,1567.1107333014088,13.953410607936092,2.21524168639797,8959.296540445584,0
9.324901607526309,2220.091079666272,25.489311065292902,3.0682716507754435,7451.900684234339,0
5.825120061495644,2391.8030192006436,11.132484629133693,1.6775561726577117,8955.50255899452,0
6.516907725691486,2491.57647782818,0.0,2.46477538116509,12688.246355159034,0
8.220275826054504,1923.0596903064823,55.35914104858719,2.183576014662702,6565.559831881164,1
5.1537035253490675,1936.384290044542,9.079026143521432,2.7775986023838737,7085.963112218808,0
7.341189901906194,1970.3597298865607,31.42638224784033,2.3457372317573757,8522.93301057973,1
8.960714131423643,2414.5655599565375,50.0578216298757,1.3949111436282102,7315.0447219244925,0
4.588775148158159,2613.5524219696836,22.701117949679137,0.9661723824252613,2257.9825159595384,0
7.276950787798456,2037.0159570833594,18.49668200508924,2.186757019800503,6259.617071903182,0
7.389824191372635,2563.1849254508197,39.52476177334843,1.6829294012597655,10062.119726712514,1
8.172734307665966,2249.3919236658376,57.358676454543044,1.4118117524296416,12312.64025279794,0
5.144573933682877,2150.2856891350257,11.61369469827062,1.2394533772801535,4536.14429738682,0
5.019315080373586,2115.4463080728124,31.997043359651222,2.0965852985522933,4522.152802307472,0
7.782912348425347,2498.644545840863,0.35010810065345055,2.9046246195880188,8090.7014081520065,0
7.445477009849779,2330.231126714828,27.1359799263562,1.754796592576375,1773.2148053664896,0
7.375739275518815,3110.330171059055,35.68409369076151,2.354162186645193,6665.089391038618,0
7.519672314245463,1859.1101428010704,17.907507164898686,1.9386401898694445,2791.87382134582,0
5.979962917632264,2407.2406808119904,25.86016332349537,1.2263707465379643,12107.183899527396,0
7.348380545741505,1988.3195960753949,6.835464633850997,2.4408868061062505,5692.006536948787,0
7.439608709948022,1852.2852052045425,36.54157222762987,1.3431847735835771,12958.50255901708,0
5.928472872960448,2195.653145186011,56.11388497766299,2.0129759783561387,11340.564060375018,0
9.798661766717135,2254.9409917628145,13.057122604590727,1.7950877509968168,6061.04810690775,0
7.710749381367681,3367.269422024037,22.546564668952342,2.535846460739415,4784.121089461767,0
5.2130447541960265,2126.3416737267194,45.050924929083635,1.365109404517588,7419.362752497234,0
7.984830412950744,1747.9285082061265,59.24181438645472,2.234521944681176,7686.060127225391,1
5.5379774946590175,2309.2042869977545,5.136203755821374,1.4961215555907796,9038.440831857204,0
8.180626905613678,1370.1439849814528,31.624305251681015,1.693336872602729,5670.370131409463,0
8.737893368511106,2163.2172869582937,40.6626164463905,0.5,10239.184620566608,0
5.7689765224724345,2206.410112918064,32.95887218742304,3.255259142970745,8795.984164999698,0
8.445064193866482,2517.8401531780846,0.0,2.330334159695739,6978.814529852408,0
7.619171390404747,2589.4488997711387,45.02180018617544,1.5395915084371015,5863.87803374593,0
8.233090239991736,1998.572152436913,65.38672702181287,1.3252065870002037,7445.345050703942,0
9.845189473980922,2139.7543941480267,37.33323502339007,1.7026107482723958,5549.2962445172925,0
6.631917825995695,1893.5516677557316,14.377878934114733,2.430127720891671,8175.316084650763,0
5.869395753463765,1748.7749780769225,24.73745507271434,0.8647490446490447,8256.316055659729,0
5.665728355561715,2323.957911752254,70.39826135311186,1.915049348423397,8785.121850429017,0
5.776284572551843,1690.5657805613603,53.19925081721117,3.062385123477604,13298.727229015562,0
6.884347435878844,2034.1492397712548,47.800532367686586,1.3196321984193176,7602.6658409012825,0
7.511727962224966,1801.930416040305,42.12825167068752,2.048231023258193,11013.793601373447,1
7.415036198995028,2419.8732745161037,21.777257756180553,3.3219858891546545,8688.762190927106,0
8.240774873554036,2920.572039706595,30.988576386884628,2.3792909778144637,7285.267094304638,0
7.0195028378168605,1679.3648068786674,33.44154528642968,2.0755542922912733,7642.522190146298,1
9.180301115735976,1458.7926068409724,45.991486321288875,2.3039818729454016,7823.520772495849,0
6.603014750143066,2150.045245859973,65.17837788533807,1.7594807989941785,8839.303123184649,1
11.080253749884427,2206.279118383103,57.36676273586256,2.779778771182064,5122.037704343091,0
7.938501021647509,2287.463722702919,6.612312884079188,1.7604019862598728,3603.978849665099,0
5.714263665375576,2021.471793906262,39.479899378020974,0.8244910347584138,9962.892180422827,0
5.393661252908331,2119.744280469827,49.73526690335794,1.765218137635724,10694.371497743778,0
7.723708622864778,2347.004164216241,47.377206602892706,1.419959282073978,10236.907498408409,0
6.664805822011224,2616.1723570579356,22.415324732251612,1.8312835926815425,8464.916055669419,0
8.071000741138137,1417.9804918726868,93.28218431536723,1.8445495645516214,10301.673882359866,0
7.709856436860317,2052.424224387415,9.458308753377622,2.7184539198829443,10140.287078051428,0
6.890756631014691,2285.5235175764255,13.336231066679002,2.4171756359986314,10362.888076864863,0
5.729809422897393,1832.8095581557056,39.67190162523153,2.1579592925452378,5421.377535973659,0
